1053.45544434,809.799072266
1053.45544434,809.799072266
1053.45544434,809.799072266
1049.87231445,813.382263184
1049.87231445,813.382263184
1049.87231445,813.382263184
1049.87231445,813.382263184
1049.87231445,813.382263184
1049.87231445,813.382263184
1049.87231445,816.965454102
1049.87231445,816.965454102
1049.87231445,816.965454102
1049.87231445,816.965454102
1046.2890625,816.965454102
1046.2890625,820.54864502
1046.2890625,820.54864502
1046.2890625,820.54864502
1046.2890625,820.54864502
1046.2890625,820.54864502
1046.2890625,820.54864502
1046.2890625,824.131835938
1046.2890625,824.131835938
1046.2890625,824.131835938
1046.2890625,824.131835938
1042.70593262,827.715026855
1042.70593262,827.715026855
1042.70593262,827.715026855
1042.70593262,827.715026855
1042.70593262,831.298217773
1042.70593262,831.298217773
1042.70593262,831.298217773
1042.70593262,831.298217773
1042.70593262,831.298217773
1042.70593262,834.881347656
1042.70593262,834.881347656
1042.70593262,834.881347656
1042.70593262,834.881347656
1042.70593262,834.881347656
1042.70593262,834.881347656
1042.70593262,834.881347656
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,842.047729492
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,838.464538574
1039.12268066,834.881347656
1039.12268066,834.881347656
1042.70593262,834.881347656
1042.70593262,834.881347656
1042.70593262,834.881347656
1042.70593262,834.881347656
1042.70593262,831.298217773
1042.70593262,831.298217773
1046.2890625,831.298217773
1046.2890625,831.298217773
1046.2890625,827.715026855
1046.2890625,827.715026855
1046.2890625,827.715026855
1046.2890625,824.131835938
1046.2890625,824.131835938
1049.87231445,824.131835938
1049.87231445,820.54864502
1049.87231445,820.54864502
1049.87231445,820.54864502
1049.87231445,820.54864502
1049.87231445,816.965454102
1053.45544434,816.965454102
1053.45544434,816.965454102
1053.45544434,816.965454102
1053.45544434,816.965454102
1053.45544434,816.965454102
1053.45544434,816.965454102
1053.45544434,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1057.03869629,813.382263184
1053.45544434,813.382263184
1053.45544434,813.382263184
1053.45544434,813.382263184
1053.45544434,813.382263184
1053.45544434,813.382263184
1053.45544434,813.382263184
1053.45544434,813.382263184
1049.87231445,813.382263184
1049.87231445,813.382263184
