1773.67504883,1773.67504883
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1773.67504883,709.470031738
1777.25817871,713.053161621
1777.25817871,713.053161621
1777.25817871,713.053161621
1777.25817871,713.053161621
1777.25817871,713.053161621
1777.25817871,713.053161621
1777.25817871,713.053161621
1777.25817871,713.053161621
1777.25817871,713.053161621
1777.25817871,713.053161621
1777.25817871,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1777.25817871,716.636352539
1777.25817871,716.636352539
1777.25817871,716.636352539
1777.25817871,716.636352539
1777.25817871,716.636352539
1777.25817871,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,716.636352539
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1773.67504883,713.053161621
1770.09179688,709.470031738
1770.09179688,709.470031738
1773.67504883,709.470031738
1770.09179688,705.88684082
